timestamp,latency,cpu,memory,requests,errors,failure,latency_mean_5,latency_std_5,cpu_mean_5,memory_mean_5,error_rate_5,latency_trend,cpu_trend,latency_volatility,traffic_change,error_burst,health_score,service_auth,service_database,service_payment,service_search
2026-04-04 12:55:01.864419,1145,100,100,486,1,1,1110.2,25.955731544305557,100.0,100.0,1.0,46.0,0.0,22.391466628553516,-0.008163265306122436,10.0,-418.0,False,True,False,False
2026-04-04 12:55:02.864419,1147,100,100,520,1,1,1121.2,27.89623630528064,100.0,100.0,1.0,2.0,0.0,23.661736575696473,0.06995884773662553,10.0,-418.8,False,True,False,False
2026-04-04 12:55:03.864419,1123,100,100,498,1,1,1128.8,19.473058311422406,100.0,100.0,1.0,-24.0,0.0,22.810572597418687,-0.04230769230769227,10.0,-409.20000000000005,False,True,False,False
2026-04-04 12:55:04.864419,1110,100,100,504,1,1,1124.8,21.14710382061943,100.0,100.0,1.0,-13.0,0.0,23.03620339089194,0.012048192771084265,10.0,-404.0,False,True,False,False
2026-04-04 12:55:05.864419,1147,100,100,515,1,1,1134.4,16.99411662900008,100.0,100.0,1.0,37.0,0.0,24.004629183182626,0.021825396825396748,10.0,-418.8,False,True,False,False
2026-04-04 12:55:06.864419,1096,100,100,505,1,1,1124.6,22.567675999093407,100.0,100.0,1.0,-51.0,0.0,24.15321464686699,-0.01941747572815533,10.0,-398.40000000000003,False,True,False,False
2026-04-04 12:55:07.864419,1081,100,100,497,1,1,1111.4,25.323901753088066,100.0,100.0,1.0,-15.0,0.0,25.64306273958926,-0.015841584158415856,10.0,-392.40000000000003,False,True,False,False
2026-04-04 12:55:08.864419,1141,100,100,503,1,1,1115.0,28.469281690974523,100.0,100.0,1.0,60.0,0.0,24.11753626628221,0.012072434607645954,10.0,-416.40000000000003,False,True,False,False
2026-04-04 12:55:09.864419,1125,100,100,509,1,1,1118.0,28.60069929215118,100.0,100.0,1.0,-16.0,0.0,23.9824009547717,0.011928429423459175,10.0,-410.0,False,True,False,False
2026-04-04 12:55:10.864419,1127,100,100,491,1,1,1114.0,24.657656011877062,100.0,100.0,1.0,2.0,0.0,22.675488479361935,-0.035363457760314354,10.0,-410.8,False,True,False,False
2026-04-04 12:55:11.864419,1102,100,100,488,1,1,1115.2,23.689660191738867,100.0,100.0,1.0,-25.0,0.0,22.367883722473408,-0.006109979633401208,10.0,-400.8,False,True,False,False
2026-04-04 12:55:12.864419,1923,100,100,506,1,1,1283.6,357.7090996885599,100.0,100.0,1.0,821.0,0.0,255.71696593434515,0.03688524590163933,10.0,-729.2,False,True,False,False
2026-04-04 12:55:13.864419,1122,100,100,518,1,1,1279.8,359.69806782911706,100.0,100.0,1.0,-801.0,0.0,255.74953024829313,0.02371541501976293,10.0,-408.8,False,True,False,False
2026-04-04 12:55:14.864419,1124,100,100,487,1,1,1279.6,359.8059199068299,100.0,100.0,1.0,2.0,0.0,255.2557758623916,-0.05984555984555984,10.0,-409.6,False,True,False,False
2026-04-04 12:55:15.864419,1098,100,100,491,1,1,1273.8,363.0994354168016,100.0,100.0,1.0,-26.0,0.0,256.82611930167053,0.008213552361396204,10.0,-399.20000000000005,False,True,False,False
2026-04-04 12:55:16.864419,1100,100,100,498,1,1,1273.4,363.33703362030144,100.0,100.0,1.0,2.0,0.0,256.6597618118853,0.014256619144602745,10.0,-400.0,False,True,False,False
2026-04-04 12:55:17.864419,1142,100,100,519,1,1,1117.2,18.363006289823215,100.0,100.0,1.0,42.0,0.0,254.3825640426035,0.04216867469879526,10.0,-416.8,False,True,False,False
2026-04-04 12:55:18.864419,1122,100,100,491,1,1,1117.2,18.363006289823215,100.0,100.0,1.0,-20.0,0.0,254.9458548180167,-0.05394990366088637,10.0,-408.8,False,True,False,False
2026-04-04 12:55:19.864419,1111,100,100,504,1,1,1114.6,18.077610461565072,100.0,100.0,1.0,-11.0,0.0,255.4322915286082,0.026476578411405383,10.0,-404.40000000000003,False,True,False,False
2026-04-04 12:55:20.864419,1089,100,100,502,1,1,1112.8,20.437710243569047,100.0,100.0,1.0,-22.0,0.0,256.8696383598331,-0.003968253968253954,10.0,-395.6,False,True,False,False
2026-04-04 12:55:21.864419,1143,100,100,494,1,1,1121.4,22.634045153266058,100.0,100.0,1.0,54.0,0.0,255.57438577969236,-0.015936254980079667,10.0,-417.20000000000005,False,True,False,False
2026-04-04 12:55:22.864419,1088,100,100,500,1,1,1110.6,23.222833591103534,100.0,100.0,1.0,-55.0,0.0,20.041346151277768,0.012145748987854255,10.0,-395.20000000000005,False,True,False,False
2026-04-04 12:55:23.864419,1098,100,100,516,1,1,1105.8,22.753021777339516,100.0,100.0,1.0,10.0,0.0,20.397439926503512,0.03200000000000003,10.0,-399.20000000000005,False,True,False,False
2026-04-04 12:55:24.864419,1102,100,100,515,1,1,1104.0,22.594247055391918,100.0,100.0,1.0,4.0,0.0,20.083437067499013,-0.0019379844961240345,10.0,-400.8,False,True,False,False
2026-04-04 12:55:25.864419,1091,100,100,490,1,1,1104.4,22.27779163202867,100.0,100.0,1.0,-11.0,0.0,20.635460310396915,-0.04854368932038833,10.0,-396.40000000000003,False,True,False,False
2026-04-04 12:55:26.864419,1143,100,100,510,1,1,1104.4,22.27779163202867,100.0,100.0,1.0,52.0,0.0,22.990094485326015,0.04081632653061229,10.0,-417.20000000000005,False,True,False,False
2026-04-04 12:55:27.864419,1119,100,100,505,1,1,1110.6,20.839865642563208,100.0,100.0,1.0,-24.0,0.0,20.80170933146766,-0.009803921568627416,10.0,-407.6,False,True,False,False
2026-04-04 12:55:28.864419,1909,100,100,480,1,1,1272.8,356.18702952241273,100.0,100.0,1.0,790.0,0.0,253.69931896724668,-0.04950495049504955,10.0,-723.6,False,True,False,False
2026-04-04 12:55:29.864419,1098,100,100,516,1,1,1272.0,356.6707164879114,100.0,100.0,1.0,-811.0,0.0,254.17797789038443,0.07499999999999996,10.0,-399.20000000000005,False,True,False,False
2026-04-04 12:55:30.864419,1147,100,100,519,1,1,1283.2,350.3900683524008,100.0,100.0,1.0,49.0,0.0,252.32289718621413,0.005813953488372103,10.0,-418.8,False,True,False,False
2026-04-04 12:55:31.864419,1120,100,100,493,1,1,1278.6,352.83324673278753,100.0,100.0,1.0,-27.0,0.0,252.94147324804058,-0.050096339113680166,10.0,-408.0,False,True,False,False
2026-04-04 12:55:32.864419,1140,100,100,504,1,1,1282.8,350.5762399250698,100.0,100.0,1.0,20.0,0.0,251.10513513046536,0.022312373225152227,10.0,-416.0,False,True,False,False
2026-04-04 12:55:33.864419,1111,100,100,480,1,1,1123.2,20.265734627693664,100.0,100.0,1.0,-29.0,0.0,250.57046026129242,-0.04761904761904767,10.0,-404.40000000000003,False,True,False,False
2026-04-04 12:55:34.864419,1140,100,100,490,1,1,1131.6,15.30686120666487,100.0,100.0,1.0,29.0,0.0,249.23741470511462,0.02083333333333326,10.0,-416.0,False,True,False,False
2026-04-04 12:55:35.864419,1101,100,100,508,1,1,1122.4,17.41551032844292,100.0,100.0,1.0,-39.0,0.0,248.76307335830023,0.03673469387755102,10.0,-400.40000000000003,False,True,False,False
2026-04-04 12:55:36.864419,1129,100,100,505,1,1,1124.2,17.569860557218487,100.0,100.0,1.0,28.0,0.0,249.1760644827498,-0.0059055118110236116,10.0,-411.6,False,True,False,False
2026-04-04 12:55:37.864419,1080,100,100,502,1,1,1112.2,23.552069972724322,100.0,100.0,1.0,-49.0,0.0,250.90823909239168,-0.005940594059405946,10.0,-392.0,False,True,False,False
2026-04-04 12:55:38.864419,1094,100,100,498,1,1,1108.8,24.95395760195369,100.0,100.0,1.0,14.0,0.0,22.735190539967498,-0.007968127490039834,10.0,-397.6,False,True,False,False
2026-04-04 12:55:39.864419,1931,100,100,493,1,1,1267.0,371.6160653147279,100.0,100.0,1.0,837.0,0.0,258.0189700174956,-0.010040160642570295,10.0,-732.4000000000001,False,True,False,False
2026-04-04 12:55:40.864419,1101,100,100,492,1,1,1267.0,371.6160653147279,100.0,100.0,1.0,-830.0,0.0,259.46100113718717,-0.0020283975659228792,10.0,-400.40000000000003,False,True,False,False
2026-04-04 12:55:41.864419,1119,100,100,498,1,1,1265.0,372.5701276270014,100.0,100.0,1.0,18.0,0.0,259.49318124203467,0.012195121951219523,10.0,-407.6,False,True,False,False
2026-04-04 12:55:42.864419,1122,100,100,509,1,1,1273.4,367.79926590465095,100.0,100.0,1.0,3.0,0.0,259.97598179661026,0.02208835341365467,10.0,-408.8,False,True,False,False
2026-04-04 12:55:43.864419,1140,100,100,519,1,1,1282.6,362.7303406113144,100.0,100.0,1.0,18.0,0.0,259.122472116094,0.01964636542239684,10.0,-416.0,False,True,False,False
2026-04-04 12:55:44.864419,1123,100,100,482,1,1,1121.0,13.874436925515804,100.0,100.0,1.0,-17.0,0.0,259.5838550021517,-0.07129094412331405,10.0,-409.20000000000005,False,True,False,False
2026-04-04 12:55:45.864419,1142,100,100,500,1,1,1129.2,10.894952959977212,100.0,100.0,1.0,19.0,0.0,258.2722293326265,0.03734439834024905,10.0,-416.8,False,True,False,False
2026-04-04 12:55:46.864419,1135,100,100,491,1,1,1132.4,9.396807968672979,100.0,100.0,1.0,-7.0,0.0,258.100777044765,-0.018000000000000016,10.0,-414.0,False,True,False,False
2026-04-04 12:55:47.864419,1081,100,100,491,1,1,1124.2,25.2527226254936,100.0,100.0,1.0,-54.0,0.0,258.0498659820108,0.0,10.0,-392.40000000000003,False,True,False,False
2026-04-04 12:55:48.864419,1091,100,100,486,1,1,1114.4,27.03331278256731,100.0,100.0,1.0,10.0,0.0,258.1869477723465,-0.010183299389002087,10.0,-396.40000000000003,False,True,False,False
2026-04-04 12:55:49.864419,1120,100,100,517,1,1,1113.8,26.8272249776252,100.0,100.0,1.0,29.0,0.0,20.489563739178884,0.06378600823045266,10.0,-408.0,False,True,False,False
2026-04-04 12:55:50.864419,1123,100,100,491,1,1,1110.0,22.891046284521753,100.0,100.0,1.0,3.0,0.0,19.698843733684363,-0.05029013539651839,10.0,-409.20000000000005,False,True,False,False
2026-04-04 12:55:51.864419,1885,100,100,490,1,1,1260.0,349.85568453292296,100.0,100.0,1.0,762.0,0.0,242.81991498044692,-0.0020366598778004397,10.0,-714.0,False,True,False,False
2026-04-04 12:55:52.864419,1084,100,100,502,1,1,1260.6,349.4743195143244,100.0,100.0,1.0,-801.0,0.0,244.40230949990882,0.02448979591836742,10.0,-393.6,False,True,False,False
2026-04-04 12:55:53.864419,1129,100,100,512,1,1,1268.2,345.2516473530577,100.0,100.0,1.0,45.0,0.0,244.6889408571178,0.019920318725099584,10.0,-411.6,False,True,False,False
2026-04-04 12:55:54.864419,1124,100,100,516,1,1,1269.0,344.82676810247796,100.0,100.0,1.0,-5.0,0.0,244.6581288246935,0.0078125,10.0,-409.6,False,True,False,False
2026-04-04 12:55:55.864419,1137,100,100,496,1,1,1271.8,343.39874781367524,100.0,100.0,1.0,13.0,0.0,244.77538456488884,-0.03875968992248058,10.0,-414.8,False,True,False,False
2026-04-04 12:55:56.864419,1928,100,100,495,1,1,1280.4,362.59660781645505,100.0,100.0,1.0,791.0,0.0,336.07895897641026,-0.0020161290322581182,10.0,-731.2,False,True,False,False
2026-04-04 12:55:57.864419,1097,100,100,504,1,1,1283.0,360.8787885149252,100.0,100.0,1.0,-831.0,0.0,335.1148393544466,0.018181818181818077,10.0,-398.8,False,True,False,False
2026-04-04 12:55:58.864419,1128,100,100,486,1,1,1282.8,360.9857337901321,100.0,100.0,1.0,31.0,0.0,333.0949981278296,-0.0357142857142857,10.0,-411.20000000000005,False,True,False,False
2026-04-04 12:55:59.864419,1880,100,100,488,1,1,1434.0,429.6411293160841,100.0,100.0,1.0,752.0,0.0,377.42556293335144,0.004115226337448652,10.0,-712.0,False,True,False,False
2026-04-04 12:56:00.864419,1106,100,100,504,1,1,1427.8,435.18639684622514,100.0,100.0,1.0,-774.0,0.0,378.6055701885267,0.032786885245901676,10.0,-402.40000000000003,False,True,False,False
2026-04-04 12:56:01.864419,1085,100,100,493,1,1,1259.2,347.3941565426801,100.0,100.0,1.0,-21.0,0.0,334.9559838413282,-0.02182539682539686,10.0,-394.0,False,True,False,False
2026-04-04 12:56:02.864419,1114,100,100,504,1,1,1262.6,345.4877711294571,100.0,100.0,1.0,29.0,0.0,333.2369193898621,0.022312373225152227,10.0,-405.6,False,True,False,False
2026-04-04 12:56:03.864419,1092,100,100,511,1,1,1255.4,349.3476778225384,100.0,100.0,1.0,-22.0,0.0,335.2105308608323,0.01388888888888884,10.0,-396.8,False,True,False,False
2026-04-04 12:56:04.864419,1119,100,100,509,1,1,1103.2,14.411800720247147,100.0,100.0,1.0,27.0,0.0,335.45465002325307,-0.003913894324853229,10.0,-407.6,False,True,False,False
2026-04-04 12:56:05.864419,1084,100,100,497,1,1,1098.8,16.54388104406327,100.0,100.0,1.0,-35.0,0.0,338.1725562161701,-0.023575638506876273,10.0,-393.6,False,True,False,False
2026-04-04 12:56:06.864419,1142,100,100,482,1,1,1110.2,23.026072179164988,100.0,100.0,1.0,58.0,0.0,245.0292726276694,-0.030181086519114664,10.0,-416.8,False,True,False,False
2026-04-04 12:56:07.864419,1083,100,100,505,1,1,1104.0,25.758493744784765,100.0,100.0,1.0,-59.0,0.0,245.6253018092582,0.047717842323651505,10.0,-393.20000000000005,False,True,False,False
2026-04-04 12:56:08.864419,1115,100,100,480,1,1,1108.6,25.12568407029182,100.0,100.0,1.0,32.0,0.0,245.98464270040256,-0.04950495049504955,10.0,-406.0,False,True,False,False
2026-04-04 12:56:09.864419,1150,100,100,505,1,1,1114.8,31.379929891574267,100.0,100.0,1.0,35.0,0.0,23.818760113259188,0.05208333333333326,10.0,-420.0,False,True,False,False
2026-04-04 12:56:10.864419,1135,100,100,498,1,1,1125.0,26.82349716200549,100.0,100.0,1.0,-15.0,0.0,25.141598994488778,-0.013861386138613874,10.0,-414.0,False,True,False,False
2026-04-04 12:56:11.864419,1146,100,100,503,1,1,1125.8,27.50818060141595,100.0,100.0,1.0,11.0,0.0,25.289435651182288,0.010040160642570184,10.0,-418.40000000000003,False,True,False,False
2026-04-04 12:56:12.864419,1100,100,100,484,1,1,1129.2,21.22969618247322,100.0,100.0,1.0,-46.0,0.0,25.91524647769573,-0.03777335984095431,10.0,-400.0,False,True,False,False
2026-04-04 12:56:13.864419,1142,100,100,486,1,1,1134.6,20.1196421439378,100.0,100.0,1.0,42.0,0.0,25.461081411959587,0.004132231404958775,10.0,-416.8,False,True,False,False
2026-04-04 12:56:14.864419,1143,100,100,508,1,1,1133.2,18.99210362229833,100.0,100.0,1.0,1.0,0.0,26.305892875927825,0.04526748971193406,10.0,-417.20000000000005,False,True,False,False
2026-04-04 12:56:15.864419,1128,100,100,502,1,1,1131.8,19.084024732747476,100.0,100.0,1.0,-15.0,0.0,22.23710612666859,-0.011811023622047223,10.0,-411.20000000000005,False,True,False,False
2026-04-04 12:56:16.864419,1149,100,100,492,1,1,1132.4,19.679939024298747,100.0,100.0,1.0,21.0,0.0,22.815443113038242,-0.019920318725099584,10.0,-419.6,False,True,False,False
2026-04-04 12:56:17.864419,1115,100,100,514,1,1,1135.4,13.758633653096386,100.0,100.0,1.0,-34.0,0.0,17.179121695304826,0.04471544715447151,10.0,-406.0,False,True,False,False
2026-04-04 12:56:18.864419,1102,100,100,480,1,1,1127.4,19.42421169571927,100.0,100.0,1.0,-13.0,0.0,19.026297590436727,-0.06614785992217898,10.0,-400.8,False,True,False,False
2026-04-04 12:56:19.864419,1095,100,100,520,1,1,1117.8,21.533694527417197,100.0,100.0,1.0,-7.0,0.0,20.7912909117636,0.08333333333333326,10.0,-398.0,False,True,False,False
2026-04-04 12:56:20.864419,1143,100,100,497,1,1,1120.8,24.190907382736135,100.0,100.0,1.0,48.0,0.0,21.344007746121168,-0.044230769230769185,10.0,-417.20000000000005,False,True,False,False
2026-04-04 12:56:21.864419,1137,100,100,494,1,1,1118.4,21.090282122345275,100.0,100.0,1.0,-6.0,0.0,20.59773450325233,-0.006036217303822977,10.0,-414.8,False,True,False,False
2026-04-04 12:56:22.864419,1107,100,100,484,1,1,1116.8,21.7071416819469,100.0,100.0,1.0,-30.0,0.0,19.739694920524155,-0.020242914979757054,10.0,-402.8,False,True,False,False
2026-04-04 12:56:23.864419,1125,100,100,504,1,1,1121.4,20.169283576768827,100.0,100.0,1.0,18.0,0.0,18.933802811075346,0.04132231404958686,10.0,-410.0,False,True,False,False
2026-04-04 12:56:24.864419,1102,100,100,514,1,1,1122.8,18.005554698484453,100.0,100.0,1.0,-23.0,0.0,18.897677693885562,0.01984126984126977,10.0,-400.8,False,True,False,False
2026-04-04 12:56:25.864419,1097,100,100,480,1,1,1113.6,16.81665840766574,100.0,100.0,1.0,-5.0,0.0,20.004443950720212,-0.06614785992217898,10.0,-398.8,False,True,False,False
2026-04-04 12:56:26.864419,1106,100,100,485,1,1,1107.4,10.597169433396555,100.0,100.0,1.0,9.0,0.0,16.769350348501856,0.01041666666666674,10.0,-402.40000000000003,False,True,False,False
2026-04-04 12:56:27.864419,1092,100,100,483,1,1,1104.4,12.66096362841765,100.0,100.0,1.0,-14.0,0.0,17.98270774320276,-0.004123711340206171,10.0,-396.8,False,True,False,False
2026-04-04 12:56:28.864419,1089,100,100,505,1,1,1097.2,6.978538528955422,100.0,100.0,1.0,-3.0,0.0,19.10817160855211,0.04554865424430643,10.0,-395.6,False,True,False,False
2026-04-04 12:56:29.864419,1109,100,100,504,1,1,1098.6,8.67755725997332,100.0,100.0,1.0,20.0,0.0,18.445414967763693,-0.001980198019801982,10.0,-403.6,False,True,False,False
2026-04-04 12:56:30.864419,1131,100,100,493,1,1,1105.4,16.712270940842092,100.0,100.0,1.0,22.0,0.0,16.385969608163464,-0.02182539682539686,10.0,-412.40000000000003,False,True,False,False
2026-04-04 12:56:31.864419,1125,100,100,501,1,1,1109.2,18.899735447886957,100.0,100.0,1.0,-6.0,0.0,14.476417604722256,0.016227180527383478,10.0,-410.0,False,True,False,False
2026-04-04 12:56:32.864419,1080,100,100,495,1,1,1106.8,22.117866081521385,100.0,100.0,1.0,-45.0,0.0,17.03721416976048,-0.0119760479041916,10.0,-392.0,False,True,False,False
2026-04-04 12:56:33.864419,1086,100,100,486,1,1,1106.2,22.75302177734014,100.0,100.0,1.0,6.0,0.0,16.5599919484557,-0.018181818181818188,10.0,-394.40000000000003,False,True,False,False
2026-04-04 12:56:34.864419,1120,100,100,483,1,1,1108.4,23.60720229082884,100.0,100.0,1.0,34.0,0.0,17.54517977488218,-0.006172839506172867,10.0,-408.0,False,True,False,False
2026-04-04 12:56:35.864419,1082,100,100,513,1,1,1098.6,21.995454075788356,100.0,100.0,1.0,-38.0,0.0,18.76166303928271,0.06211180124223592,10.0,-392.8,False,True,False,False
2026-04-04 12:56:36.864419,1094,100,100,502,1,1,1092.4,16.33401359127982,100.0,100.0,1.0,12.0,0.0,18.860894287729536,-0.021442495126705707,10.0,-397.6,False,True,False,False
2026-04-04 12:56:37.864419,1118,100,100,503,1,1,1100.0,17.88854382000149,100.0,100.0,1.0,24.0,0.0,19.299971214706247,0.0019920318725099584,10.0,-407.20000000000005,False,True,False,False
2026-04-04 12:56:38.864419,1129,100,100,496,1,1,1108.6,19.718012070188873,100.0,100.0,1.0,11.0,0.0,20.111909130873915,-0.013916500994035741,10.0,-411.6,False,True,False,False
2026-04-04 12:56:39.864419,1121,100,100,496,1,1,1108.8,19.867058161693542,100.0,100.0,1.0,-8.0,0.0,20.57074513855073,0.0,10.0,-408.40000000000003,False,True,False,False
2026-04-04 12:56:40.864419,1106,100,100,509,1,1,1113.6,13.722244714335702,100.0,100.0,1.0,-15.0,0.0,19.005554743567423,0.02620967741935476,10.0,-402.40000000000003,False,True,False,False
2026-04-04 12:56:41.864419,1109,100,100,487,1,1,1116.6,9.289779330001034,100.0,100.0,1.0,3.0,0.0,17.87767074063961,-0.04322200392927311,10.0,-403.6,False,True,False,False
2026-04-04 12:56:42.864419,1131,100,100,499,1,1,1119.2,11.366617790711283,100.0,100.0,1.0,22.0,0.0,17.379425895124054,0.024640657084188833,10.0,-412.40000000000003,False,True,False,False
2026-04-04 12:56:43.864419,1100,100,100,508,1,1,1113.4,12.46194206374411,100.0,100.0,1.0,-31.0,0.0,15.755069730785095,0.018036072144288484,10.0,-400.0,False,True,False,False
2026-04-04 12:56:44.864419,1082,100,100,512,1,1,1105.6,17.643695757978666,100.0,100.0,1.0,-18.0,0.0,17.793881595140018,0.007874015748031482,10.0,-392.8,False,True,False,False
2026-04-04 12:56:45.864419,1090,100,100,519,1,1,1102.4,18.955210365493564,100.0,100.0,1.0,8.0,0.0,16.67999467091853,0.013671875,10.0,-396.0,False,True,False,False
2026-04-04 12:56:46.864419,1125,100,100,490,1,1,1105.6,21.524404753677054,100.0,100.0,1.0,35.0,0.0,16.669666396705658,-0.055876685934489356,10.0,-410.0,False,True,False,False
2026-04-04 12:56:47.864419,1089,100,100,499,1,1,1097.2,16.813684902486862,100.0,100.0,1.0,-36.0,0.0,17.818841463764187,0.01836734693877551,10.0,-395.6,False,True,False,False
2026-04-04 12:56:48.864419,1108,100,100,483,1,1,1098.8,17.51285242329515,100.0,100.0,1.0,19.0,0.0,16.264822299800088,-0.03206412825651306,10.0,-403.20000000000005,False,True,False,False
2026-04-04 12:56:49.864419,1119,100,100,510,1,1,1106.2,16.422545478704418,100.0,100.0,1.0,11.0,0.0,16.072405614028355,0.05590062111801242,10.0,-407.6,False,True,False,False
2026-04-04 12:56:50.864419,1094,100,100,486,1,1,1107.0,15.508062419274522,100.0,100.0,1.0,-25.0,0.0,16.50622778090656,-0.04705882352941182,10.0,-397.6,False,True,False,False
2026-04-04 12:56:51.864419,1125,100,100,485,1,1,1107.0,15.508062419274522,100.0,100.0,1.0,31.0,0.0,17.701537911833444,-0.002057613168724326,10.0,-410.0,False,True,False,False
2026-04-04 12:56:52.864419,1083,100,100,517,1,1,1105.8,17.36951352226407,100.0,100.0,1.0,-42.0,0.0,16.741498671784466,0.06597938144329896,10.0,-393.20000000000005,False,True,False,False
2026-04-04 12:56:53.864419,1101,100,100,514,1,1,1104.4,17.42985943718751,100.0,100.0,1.0,18.0,0.0,16.73452850976175,-0.005802707930367523,10.0,-400.40000000000003,False,True,False,False
2026-04-04 12:56:54.864419,1140,100,100,494,1,1,1108.6,23.35165946994165,100.0,100.0,1.0,39.0,0.0,19.074124415602057,-0.03891050583657585,10.0,-416.0,False,True,False,False
2026-04-04 12:56:55.864419,1142,100,100,498,1,1,1118.2,25.60663976393849,100.0,100.0,1.0,2.0,0.0,20.812389472505437,0.00809716599190291,10.0,-416.8,False,True,False,False
2026-04-04 12:56:56.864419,1116,100,100,501,1,1,1116.4,25.32390175308923,100.0,100.0,1.0,-26.0,0.0,20.407242722995317,0.006024096385542244,10.0,-406.40000000000003,False,True,False,False
2026-04-04 12:56:57.864419,1114,100,100,507,1,1,1122.6,17.7707625047468,100.0,100.0,1.0,-2.0,0.0,18.784154078482263,0.011976047904191711,10.0,-405.6,False,True,False,False
2026-04-04 12:56:58.864419,1885,100,100,480,1,1,1279.4,338.79167640306645,100.0,100.0,1.0,771.0,0.0,244.24416290079827,-0.053254437869822535,10.0,-714.0,False,True,False,False
2026-04-04 12:56:59.864419,1110,100,100,487,1,1,1273.4,342.1268770500209,100.0,100.0,1.0,-775.0,0.0,244.5590135552392,0.014583333333333393,10.0,-404.0,False,True,False,False
2026-04-04 12:57:00.864419,1139,100,100,503,1,1,1272.8,342.41743530375334,100.0,100.0,1.0,29.0,0.0,242.98479604928315,0.03285420944558526,10.0,-415.6,False,True,False,False
2026-04-04 12:57:01.864419,1133,100,100,481,1,1,1276.2,340.5505836142409,100.0,100.0,1.0,-6.0,0.0,242.73993857167056,-0.0437375745526839,10.0,-413.20000000000005,False,True,False,False
2026-04-04 12:57:02.864419,1098,100,100,486,1,1,1273.0,342.5251815560428,100.0,100.0,1.0,-35.0,0.0,242.00725425307346,0.01039501039501034,10.0,-399.20000000000005,False,True,False,False
2026-04-04 12:57:03.864419,1125,100,100,510,1,1,1121.0,16.837458240485763,100.0,100.0,1.0,27.0,0.0,241.05776163493493,0.04938271604938271,10.0,-410.0,False,True,False,False
2026-04-04 12:57:04.864419,1096,100,100,505,1,1,1118.2,19.992498593224965,100.0,100.0,1.0,-29.0,0.0,242.674816712957,-0.009803921568627416,10.0,-398.40000000000003,False,True,False,False
2026-04-04 12:57:05.864419,1103,100,100,506,1,1,1111.0,16.867127793436037,100.0,100.0,1.0,7.0,0.0,243.94555403477617,0.001980198019801982,10.0,-401.20000000000005,False,True,False,False
2026-04-04 12:57:06.864419,1143,100,100,510,1,1,1113.0,20.359273071504848,100.0,100.0,1.0,40.0,0.0,243.16030377784514,0.007905138339920903,10.0,-417.20000000000005,False,True,False,False
2026-04-04 12:57:07.864419,1083,100,100,515,1,1,1110.0,23.91652148620494,100.0,100.0,1.0,-60.0,0.0,244.49596679245724,0.009803921568627416,10.0,-393.20000000000005,False,True,False,False
2026-04-04 12:57:08.864419,1150,100,100,486,1,1,1115.0,29.740544715927825,100.0,100.0,1.0,67.0,0.0,23.00241533210956,-0.05631067961165048,10.0,-420.0,False,True,False,False
2026-04-04 12:57:09.864419,1124,100,100,487,1,1,1120.6,27.844209451878907,100.0,100.0,1.0,-26.0,0.0,22.887162825959795,0.002057613168724215,10.0,-409.6,False,True,False,False
2026-04-04 12:57:10.864419,1123,100,100,509,1,1,1124.6,26.06338427756655,100.0,100.0,1.0,-1.0,0.0,21.90281564852083,0.045174537987679564,10.0,-409.20000000000005,False,True,False,False
2026-04-04 12:57:11.864419,1105,100,100,493,1,1,1117.0,24.86966023089384,100.0,100.0,1.0,-18.0,0.0,21.53034034926707,-0.03143418467583492,10.0,-402.0,False,True,False,False
2026-04-04 12:57:12.864419,1121,100,100,505,1,1,1124.6,16.16477652181132,100.0,100.0,1.0,16.0,0.0,20.725990125116265,0.024340770791074995,10.0,-408.40000000000003,False,True,False,False
2026-04-04 12:57:13.864419,1103,100,100,516,1,1,1115.2,10.305338422395545,100.0,100.0,1.0,-18.0,0.0,20.98385622858549,0.0217821782178218,10.0,-401.20000000000005,False,True,False,False
2026-04-04 12:57:14.864419,1135,100,100,520,1,1,1117.4,13.37161172036122,100.0,100.0,1.0,32.0,0.0,20.661289623076758,0.007751937984496138,10.0,-414.0,False,True,False,False
2026-04-04 12:57:15.864419,1085,100,100,518,1,1,1109.8,19.005262429130028,100.0,100.0,1.0,-50.0,0.0,22.875508494646358,-0.0038461538461538325,10.0,-394.0,False,True,False,False
2026-04-04 12:57:16.864419,1122,100,100,510,1,1,1113.2,19.447364860054982,100.0,100.0,1.0,37.0,0.0,21.142111741465477,-0.015444015444015413,10.0,-408.8,False,True,False,False
2026-04-04 12:57:17.864419,1109,100,100,490,1,1,1110.8,18.978935691974442,100.0,100.0,1.0,-13.0,0.0,18.141725998977506,-0.039215686274509776,10.0,-403.6,False,True,False,False
2026-04-04 12:57:18.864419,1897,100,100,481,1,1,1269.6,351.2133254875164,100.0,100.0,1.0,788.0,0.0,247.9754468132336,-0.01836734693877551,10.0,-718.8000000000001,False,True,False,False
2026-04-04 12:57:19.864419,1089,100,100,520,1,1,1260.4,356.1878717755563,100.0,100.0,1.0,-808.0,0.0,249.29164089921426,0.08108108108108114,10.0,-395.6,False,True,False,False
2026-04-04 12:57:20.864419,1131,100,100,483,1,1,1269.6,351.0823265275541,100.0,100.0,1.0,42.0,0.0,249.069401305474,-0.07115384615384612,10.0,-412.40000000000003,False,True,False,False
2026-04-04 12:57:21.864419,1124,100,100,512,1,1,1270.0,350.87319646846794,100.0,100.0,1.0,-7.0,0.0,248.4231157610842,0.0600414078674949,10.0,-409.6,False,True,False,False
